,id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom,Count of Amenities,price,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,license
134,1397317,Monumental river-house + backyard,7547999,Taco,De Pijp - Rivierenbuurt,52.35781,4.90529,Entire home/apt,4,1,38,186,0,0,27,35,3,19,38,4.86,0363 7036 7392 AACF 2EA7
135,1398007,Amsterdam city centre appartment 155 m2.,7550463,Lisa,Westerpark,52.38919,4.88846,Entire home/apt,5,1.5,19,220,0,0,0,0,1,14,7,4.43,0363 0296 6992 6BEF C1E9
136,1402541,Room with canal view in windmill area + free bikes,7570689,Wilma,Centrum-Oost,52.36541,4.92481,Private room,2,1,42,88,4,7,20,140,2,10,618,4.9,0363 D1EA 59A6 4734 5F8A
137,1408035,Family house in New-West Amsterdam.,2539835,Marie,De Aker - Nieuw Sloten,52.34255,4.80578,Shared room,1,1.5,19,50,0,0,0,0,3,3,38,4.81,0363E200135D97823467
138,1427610,Spacious house in Amsterdam,7677579,Aukje,Geuzenveld - Slotermeer,52.38277,4.80351,Entire home/apt,4,2,29,100,0,0,0,0,5,1125,5,5,0363 316D 14AF 5201 F18F
139,1429701,Quiet Gem in Heart of Amsterdam,1610324,Ayla & Jake,Centrum-West,52.38598,4.89164,Private room,2,1,52,135,9,31,45,163,2,14,392,4.94,0363 2E56 D098 5486 6005
140,1432378,Bright & Stylish + roof terrace @Vondelpark area!,7681233,Jacqueline,De Baarsjes - Oud-West,52.36239,4.86202,Entire home/apt,4,1.5,28,150,0,0,0,0,2,30,31,4.63,0363F8D96D0B400DC2F4
141,1447217,Cozy & clean bedroom with bicycles to rent.,7767867,Martijn & Betina,Bos en Lommer,52.37591,4.8479,Private room,2,1,32,80,1,2,2,2,2,100,280,4.94,0363 D931 EAD5 9DB2 0FF7
142,1454784,"Cosy apartment Amsterdam, de pijp",6681879,Kalina,De Pijp - Rivierenbuurt,52.35229,4.89105,Entire home/apt,2,1.5,27,300,7,7,7,70,4,1125,46,4.72,0363 FFBA C860 992F 1083
143,1468473,Light and bright appartement,4355186,Nanne,Bos en Lommer,52.37563,4.85014,Entire home/apt,2,1,32,115,0,0,0,0,3,90,136,4.56,0363 328E EE2F 0052 DE5E
144,1482038,Amazing Amsterdam Canalside Loft,7928859,Mark,Centrum-West,52.37938,4.89036,Private room,2,1,32,155,0,0,0,0,3,4,69,4.99,0363 D2AC 6396 0692 4B90
145,1482851,Great room with adjacent bathroom w,3877342,Nicole,Westerpark,52.37993,4.8683,Private room,4,1,66,139,5,25,55,234,1,1125,94,4.85,0363 96BE 3082 7DDB 9575
146,1484348,Bohemian apt with garden near RAI!,6126617,Wendy,De Pijp - Rivierenbuurt,52.34903,4.89508,Entire home/apt,2,1.5,40,130,0,12,33,33,7,15,70,4.92,0363 4F0E AB2D 8846 4CEA
147,1484957,*** AMSTERDAM HOME ***,7944104,Boudewijn,De Pijp - Rivierenbuurt,52.35102,4.89063,Entire home/apt,4,1.5,52,228,0,0,0,0,2,25,75,4.85,0363 9FC8 1D96 AC1E FE14
148,1511360,"COMFY, COSY GARDEN APP NEAR VONDELP",8071702,Anne,De Baarsjes - Oud-West,52.3603,4.86692,Entire home/apt,2,1,50,155,5,18,30,99,2,14,83,4.73,0363 B3AB 7996 C5BE CEBA
149,1514368,LUNA'S HIDEAWAY,3899684,City Apartments,Centrum-Oost,52.361286,4.893265,Private room,4,1,37,269,3,26,50,188,3,30,52,4.8,0363 DBBC CFB8 3911 D735
150,1517398,Modern apartment in Westerpark,8101051,Carla,Westerpark,52.38459,4.88058,Entire home/apt,4,1,13,108,2,2,2,3,3,30,78,4.69,0363 ABAC 07FA 2F29 8CF2
151,1523635,Canal View Studio Keizersgracht,8129778,Joop,Centrum-West,52.37004,4.88501,Private room,2,1.5,26,120,9,32,50,230,3,150,288,4.71,0363111A4F66221CA95C
152,1524993,Gezellig huis midden in De Jordaan,8136794,Yvonne,Centrum-West,52.37638,4.88217,Entire home/apt,2,1,26,145,1,4,12,158,2,5,86,4.83,0363 A257 6CF1 7516 69A5
153,1533103,Great apartment with two rooftopterraces,8176289,Jolanda,Westerpark,52.37943,4.87031,Entire home/apt,2,1.5,33,275,3,33,63,63,4,14,5,5,0363 8BAE AEE5 1E71 BB39
154,1534317,Room quiet neighborhood nr centre Amsterdam,3498674,Nadia,Geuzenveld - Slotermeer,52.38399,4.83583,Private room,2,1,42,82,17,47,77,346,4,30,289,4.8,0363 E7AB 3034 7C9C 1348
155,1534620,Special appartement Amsterdamcenter,6839428,Mas,Centrum-West,52.37862,4.89181,Entire home/apt,2,1,10,250,0,0,0,157,3,20,36,4.87,0363 97FC 28F5 E0B9 CA9B
156,1558627,Modern Family House in OudZuid,8296118,Arno,Zuid,52.3481,4.85904,Entire home/apt,4,1,33,285,0,0,0,0,2,1125,26,4.8,0363 4704 C30A 72B8 6948
157,1566348,Nice apartment close to city center,8331415,Maarten,De Baarsjes - Oud-West,52.36992,4.85379,Entire home/apt,2,1,5,103,0,0,0,0,3,30,35,4.85,0363 D3EC 4FCA 7E3F 4A7D
158,1567732,Romantic/Retro Apartment in Center,1259411,Ioana,De Pijp - Rivierenbuurt,52.35821,4.88871,Entire home/apt,2,1,27,228,19,46,54,54,1,1125,88,4.44,0363 1FAA FB45 1D41 9588
159,1570315,Canal View Apartment Keizersgracht,8129778,Joop,Centrum-West,52.37016,4.885,Private room,2,1,27,133,10,10,19,198,3,183,260,4.64,0363111A4F66221CA95C
160,1577065,Great appartment in Old West close to city center,6383528,Rens,De Baarsjes - Oud-West,52.37233,4.85786,Entire home/apt,2,1.5,43,89,0,0,13,93,30,30,4,4.75,0363 AC8D 4439 AE1D 01C0
161,1580186,Houseboat on Prinsengracht Jordaan,8405599,Johan,Centrum-West,52.3798,4.88726,Entire home/apt,3,1,21,455,0,0,0,0,2,31,131,4.73,0363 DEA1 EDEC 3406 1451
162,1586071,100% Legal studio w. kitchen/shower/WC,8447951,Maartje,Bos en Lommer,52.3825,4.85645,Private room,2,1,24,177,0,0,0,0,4,30,46,4.98,0363 D252 E58D DC05 2020
163,1601408,SUPERB LOFT NEAR CENTER WITH GARDEN â¤ï¸,8534655,Ella,De Pijp - Rivierenbuurt,52.3552,4.89161,Entire home/apt,4,1.5,60,414,15,38,60,193,4,1000,258,4.71,Exempt
164,1601997,BrightCozy 2BR in the heart of Pijp with balcony!,8534655,Ella,De Pijp - Rivierenbuurt,52.3533,4.89125,Entire home/apt,4,1,40,150,3,4,4,4,4,1125,23,4.21,0363 2788 037E F006 7AB4
165,1603630,Homesweethomeamsterdam R&C,8544609,Cido,Centrum-West,52.37886,4.88723,Entire home/apt,2,1,20,300,12,39,56,264,4,1125,60,4.95,0363 8887 7EAE 01D7 AB3D
166,1603794,"urban city apartment, Amsterdam",4173309,Niels,Centrum-West,52.37633,4.89259,Entire home/apt,2,1,18,170,0,0,0,0,3,5,70,4.97,0363 8D2C 27EE E3F9 43B8
167,1605387,Cozy 2 room grndfloor apartment - 45 sq metre,1125467,Rudolf,Oostelijk Havengebied - Indische Buurt,52.36333,4.93846,Entire home/apt,2,1,21,50,0,0,0,0,3,15,30,4.9,0363 5C20 4F68 F913 557E
168,1630438,Cosy and quiet room near RAI,8664912,Janet,De Pijp - Rivierenbuurt,52.34292,4.89445,Private room,2,1,19,90,3,33,49,312,2,1125,310,4.78,0363 0371 CF78 0958 7FB3
169,1630603,Charming quite room with fast Wifi,1899420,Rosie,Zuid,52.34736,4.87546,Private room,2,1,25,60,14,14,14,14,2,4,455,4.54,03636DA0823945F2FF59
170,1631878,2 floor penthouse in city center,8670477,C.,Zuid,52.36079,4.88298,Entire home/apt,4,2,18,475,3,33,63,261,5,1125,69,4.62,036305B99DAC2C857F36
171,1633234,MAGICAL APARTMENT CENTRAL AMSTERDAM,527982,Iekeliene,De Baarsjes - Oud-West,52.36566,4.87717,Entire home/apt,2,1,39,120,0,0,0,0,5,14,62,4.98,0363 19E2 0D79 2456 06BC
172,1639387,"Big house near center, garage+bikes",6212243,Yvette,Oostelijk Havengebied - Indische Buurt,52.37074,4.95286,Entire home/apt,4,1,5,115,0,0,0,0,2,1125,3,5,0363 6FCB 90E5 250A 5190
173,1645011,Old City Center Luxury Loft (17th C.),8729867,Dafna,Centrum-Oost,52.36063,4.89241,Entire home/apt,4,1.5,44,397,4,6,6,6,3,1125,54,4.94,0363 074A BADE 657F 713B
174,1649932,Canalhouse on prime location in city centre,7915637,Catta,Centrum-Oost,52.36307,4.89709,Entire home/apt,2,2,42,250,0,0,20,26,4,30,8,5,0363 A709 D151 8FD6 6925
175,1657879,City Apartment @vondelpark + wifi,8787804,Christiaan,De Baarsjes - Oud-West,52.35811,4.85707,Entire home/apt,3,1,10,119,0,0,0,0,6,30,12,4.92,0363 2DEE FA66 D7B9 6E89
176,1658094,"80m2 apartment with garden, close to city center",8788562,Elaine,De Baarsjes - Oud-West,52.36645,4.85563,Entire home/apt,2,1,15,155,0,0,0,0,7,1125,0,0,0363 A298 4E2A 9469 3C07
177,1662676,"Cozy 1 BD, centre of Amsterdam",8692172,Sarah-Jane,Centrum-West,52.37976,4.88293,Entire home/apt,2,1,16,100,0,0,0,0,15,30,25,4.85,0363 6E46 F8C2 69A6 22E4
178,1677381,Exclusive Private Room Canalhouse I,8873574,Jillis & Cristina,Centrum-West,52.3798,4.89058,Private room,2,1,17,122,1,15,33,49,2,1125,423,4.73,0363 F257 B392 EA9C E494
179,1694534,BIG COZY APARTMENT,8949817,Brian,De Pijp - Rivierenbuurt,52.34174,4.90396,Entire home/apt,4,1,10,220,0,0,0,0,3,1125,62,4.56,Z211 9083 9100 0000 0000
180,1708244,Amsterdam privat spacious room NDSM,8817734,Nienke,Noord-West,52.40793,4.90264,Private room,3,1,37,75,0,0,0,61,2,7,270,4.89,0363159CF4B32A768408
181,1708637,BnB Japonica,6673155,Ellen,De Pijp - Rivierenbuurt,52.35428,4.90005,Private room,2,1,11,90,2,3,18,239,3,31,238,4.6,0363 B045 CEA6 5CEE D2AF
182,1713147,spacious & beautiful FAMILY house,9035487,Sjouke,De Pijp - Rivierenbuurt,52.33917,4.89633,Entire home/apt,6,1,19,299,2,2,2,2,4,1125,25,4.77,0363 2B55 CF33 42C9 AC00
183,1713474,Amsterdam School Building,7356864,Robert Justin,De Baarsjes - Oud-West,52.36262,4.86174,Private room,2,1.5,19,114,0,0,0,0,1,90,289,4.67,0363 EDA2 65F7 796F EA41
184,1723463,Spacious appt perfect for family's (max 4 adults),8329753,Tessa,Watergraafsmeer,52.35317,4.93806,Entire home/apt,4,1.5,10,200,0,0,0,0,5,21,22,4.91,0363 D4A2 3199 63AA CC18
185,1727103,Houseboat on the Amstel,9101670,Ilona,De Pijp - Rivierenbuurt,52.34007,4.91193,Entire home/apt,4,1.5,36,175,0,0,17,17,3,1125,11,4.91,0363 1594 DCC4 6A8F 1215
186,1731246,Unique apartment in Amsterdam,9121131,Bastiaan,De Pijp - Rivierenbuurt,52.35345,4.89037,Entire home/apt,4,1,28,215,0,0,0,0,3,1125,43,4.95,0363 F28A B2AF 8BD6 9A01
187,1733772,"Houseboat in nature, 15 minutes from the C.S.",9133729,Henk,Oud-Noord,52.38772,4.93933,Entire home/apt,2,1,49,210,4,16,25,58,3,14,101,4.84,0363 74D8 6201 CFDF 419F
188,1734564,BEAUTIFUL CITYCENTRE LOFT ON CANAL,9136787,Cornelie,Centrum-West,52.37318,4.88886,Entire home/apt,2,1.5,40,248,4,4,4,4,3,1125,73,4.82,0363 266F B6EE E8BE 9E1F
189,1734582,Completely renovated stylish apt Amsterdam West,9136823,Maike,De Baarsjes - Oud-West,52.37381,4.85761,Entire home/apt,4,1,22,199,0,1,1,85,6,28,46,4.98,0363 B450 4FC7 C29F DF1A
190,1734769,Spacious 3 bedroom apartement.,9137568,Edwin,Geuzenveld - Slotermeer,52.37346,4.83449,Entire home/apt,4,1,33,400,0,0,0,91,5,30,53,4.86,036323F628821072356D
191,1763173,Sfeervol huis in rustige buurt vlak bij centrum.,7755656,Morad,Oud-Noord,52.3905153,4.9495017,Entire home/apt,4,1,46,264,15,29,29,29,2,10,0,0,0363 A3F6 12C8 8333 0AC4
192,1766570,Rembrandt van Rijn apartment canal view,9282300,Dutch Masters,Centrum-Oost,52.3643,4.88867,Entire home/apt,4,1,35,358,9,32,59,286,7,180,3,4.67,0363 79DC B9E4 77B4 E498
193,1767048,Parkview Apartment with sunny balcony,9287447,Gert,De Baarsjes - Oud-West,52.37272,4.84985,Entire home/apt,2,1,19,180,0,0,0,0,2,3,73,4.72,0363 1BF7 57FE DB70 CA55
194,1771760,B&B room - green & bright!,2205770,Vibeke,Bos en Lommer,52.38278,4.85254,Private room,2,1,30,66,1,1,1,1,4,21,289,4.82,0363 527A B1FA 9CC0 0A35
195,1783438,* Private & Cozy STUDIO - inside our house *,5680826,Marielle & Tobias,De Pijp - Rivierenbuurt,52.34336,4.90479,Private room,2,1,41,154,0,0,0,0,2,30,470,4.76,0363 5878 8974 2BD2 5925
196,1786144,a room with a view in Amsterdam,620111,Minou,Centrum-Oost,52.37087,4.91014,Private room,2,1,32,130,5,26,43,43,2,7,134,4.78,0363D66BC4693DCFF908
197,1791751,Spacious two floor apartment with garden,9400716,Casper & Carolien,Bos en Lommer,52.384147,4.8491909,Entire home/apt,5,1,54,375,3,3,3,129,2,21,4,5,0363 1E65 A713 90A4 9430
198,1797364,Modern and exclusive room with free PP and bikes,9426449,Marloes & Gabriel,Slotervaart,52.35896,4.81951,Private room,2,1,28,89,9,18,28,266,2,1125,275,4.9,0363 66B3 2EA3 86CC 258C
199,1798944,Centre Ams - Welcome to your Home away from Home,8691762,Mart,Centrum-West,52.38778,4.88848,Private room,2,1.5,27,64,14,40,56,283,2,60,274,4.77,0363 8511 7936 FDC3 CBF9
200,1798945,Beautiful & Well-located Canalhouse,9434039,Mark,Centrum-Oost,52.36416,4.89859,Entire home/apt,4,1.5,28,372,0,0,0,0,5,1125,101,4.81,0363 635A 1EBE 9B10 03B4
201,1812527,Spacious family home in Amsterdam (families only),4416629,Sarah,Watergraafsmeer,52.34825,4.93682,Entire home/apt,4,2,20,150,0,0,0,1,2,365,14,4.93,03630B7C8476E7255ACC
202,1812581,Family Friendly with lift,1325697,Elizabeth,De Baarsjes - Oud-West,52.36679,4.86016,Entire home/apt,4,2.5,47,500,13,16,16,144,4,365,27,4.85,0363 1D50 F33F DDFB CDA5
203,1814121,Amsterdam windmill,9502480,Roel,Osdorp,52.36709,4.79332,Private room,2,1,14,110,9,38,68,310,2,1125,864,4.73,0363 9A2B 98EB C320 85D8
204,1828391,"Great house, 10 min to Centre",9566467,Pien,Noord-West,52.40294,4.90568,Entire home/apt,5,1,57,200,0,0,5,5,3,1125,24,4.87,0363 E1C3 0FD4 CE32 1126
205,1830345,Luxury apt in central Amsterdam,3347747,Nick,Centrum-Oost,52.36192,4.88681,Entire home/apt,4,1,53,325,0,0,0,0,2,1125,55,4.7,0363 F185 30B9 E11F 3216
206,1831427,Nice top floor Appartment in Centre,7803724,Sten,Centrum-Oost,52.3692,4.92534,Entire home/apt,2,1.5,33,149,0,22,22,166,4,30,9,4.22,0363 A767 161E 5261 C455
207,1835186,Guest Room & Bathroom - in private home,9595076,Andrea,Oostelijk Havengebied - Indische Buurt,52.36406,4.93973,Private room,1,1,23,61,0,0,0,0,4,6,230,4.88,0363 9CEE 28BD 2BAE 21FD
208,1838751,Amazing stylish apartment Jordaan,2067960,Stefania,Centrum-West,52.37595,4.87697,Entire home/apt,2,1,14,100,0,1,2,3,5,30,92,4.65,0363 473C AE11 9E5E 5E54
209,1845443,Amazing apartment with canal view!,9641407,Joni,Westerpark,52.37381,4.87296,Entire home/apt,2,1,27,122,0,0,0,0,25,365,60,4.95,0363 69D6 D9FE 3597 A949
210,1848312,"Stylish,ground fl. apartment close to city centre.",9654680,Jelte,De Baarsjes - Oud-West,52.36608,4.86301,Entire home/apt,2,1,47,260,5,5,5,5,2,30,3,5,0363 A214 F416 A29C 9227
211,1848477,"Great apt Pijp, next to Rijksmuseum",3509817,Aldo,De Pijp - Rivierenbuurt,52.35664,4.8899,Entire home/apt,2,1.5,37,220,7,37,60,60,5,30,22,4.86,0363 153D AFFF 5A36 8B31
212,1849795,"Real Dutch, Cozy & Gezellig for 2 @ City Centre",6813652,Annemarie,Centrum-West,52.37291,4.88124,Entire home/apt,2,1,23,126,0,0,0,0,3,1125,39,4.53,0363 468D 80A5 C40B A525
213,1859255,Elegant royal room with private bathroom and bikes,9426449,Marloes & Gabriel,Slotervaart,52.35896,4.81951,Private room,2,1,30,86,10,19,28,256,2,365,334,4.92,036366B32EA386CC258C
214,1863996,Cosy Apartment near westerpark,9720300,Bronte,Bos en Lommer,52.38324,4.85573,Entire home/apt,2,1,5,75,0,0,0,0,3,1125,81,4.37,0363 1BEF 5CB6 04AC EE72
215,1886198,Spacious/colorful 1900s apartment,517541,Anna,Oud-Oost,52.35977,4.90936,Entire home/apt,2,1.5,23,170,1,15,36,36,2,7,77,4.87,0363 0513 46C8 4192 7BE8
216,1892532,Spacious and luxurious apartment in trendy East!,7134355,Michiel,Oud-Oost,52.36095,4.92986,Entire home/apt,2,1,42,180,0,0,0,0,5,30,31,4.97,036343703AC1597DC16A
217,1894944,Beautiful Renovated Apartment in de Pijp,9846631,Jesse,De Pijp - Rivierenbuurt,52.35582,4.89172,Entire home/apt,4,1,30,650,0,0,0,248,2,1125,43,4.71,0363 89F7 3433 3B17 EA56
218,1901845,"2 very clean, cozy and private Rooms for max.4 P.",9426449,Marloes & Gabriel,Slotervaart,52.35896,4.81951,Private room,4,2,25,190,4,9,17,224,2,1125,44,4.91,036366B32EA386CC258C
219,1901877,Comfortable bedroom in 9 streets,9874890,Eduard,Centrum-West,52.37104,4.88724,Private room,2,1.5,30,120,8,30,52,175,3,1125,377,4.9,0363 4F70 EC1C 3A3A E4D8
220,1905423,Amstel River Design Houseboat,2531171,Carmen,Oud-Oost,52.35223,4.90987,Entire home/apt,4,3,19,391,19,19,19,19,3,14,73,4.85,0363 C11D 50EB 31B6 ED75
221,1911182,Comfortable room - central + WIFI,7679262,Marijke,Oostelijk Havengebied - Indische Buurt,52.36373,4.93306,Private room,2,1.5,21,115,20,43,73,163,1,28,321,4.33,0363 EA1D 91DF 6B00 366A
222,1912704,Luxury studio on the Herengracht,9920818,Hans,Centrum-West,52.36991,4.88717,Entire home/apt,2,1.5,49,199,6,30,50,180,3,60,25,4.92,0363 BA68 C48B 0277 86B0
223,1914964,17th Century Monumental House with Garden,8982547,Martine,Centrum-West,52.38659,4.8895,Entire home/apt,6,2,16,600,29,59,89,364,300,300,28,5,0363 7C32 C932 83D2 F5D8
224,1919184,canal-view flat (cozy minimalist style),9948828,Ian,De Baarsjes - Oud-West,52.36676,4.86285,Entire home/apt,3,1.5,38,260,0,0,0,0,2,10,80,4.58,0363 02B3 8EBB 07FF 2A02
225,1921050,Room in 200m2 shared Canalhouse,9957140,Max,Centrum-West,52.37266,4.89701,Private room,1,1,37,144,24,24,29,274,30,1125,24,4.92,0363 A045 5DBD A58D 6ECF
226,1924485,"spacious, bright and luxury on top!",1672823,Ester,De Pijp - Rivierenbuurt,52.35593,4.89208,Private room,4,1,40,95,0,0,0,0,3,1125,452,4.92,0363 692C C7FB E3AA 4CF0
227,1926792,CHARMING APPARTMENT IN CITY CENTER,9981353,Mabel,De Pijp - Rivierenbuurt,52.3567,4.88983,Entire home/apt,4,2,44,300,3,8,16,22,2,1125,50,4.79,0363 D82D A197 EFBC 0AE4
228,1927634,"Houseboat, 3 bedrooms, garden, outdoor kitchen!",9314105,Bauke And Annemiek,Oostelijk Havengebied - Indische Buurt,52.36807,4.93449,Entire home/apt,4,3,66,482,0,0,0,0,8,30,40,4.85,0363 EBD7 F3AC ED84 B43E
229,1929777,** PERFECT location: metro Europaplein - 2 BR**,9790923,Jantine,De Pijp - Rivierenbuurt,52.34383,4.89273,Entire home/apt,4,1.5,32,230,0,0,0,0,3,1124,29,4.97,0363 1CAB A7D8 7A38 5AD0
230,1937894,Beautiful Houseboat Centre/ Jordan,2395124,Emma,Centrum-West,52.37923,4.88388,Entire home/apt,2,1,24,275,0,0,0,0,2,30,50,4.63,0363 5B27 D5B8 A827 40F3
231,1938510,Stay in Amsterdam like a local.,3576012,Sheryl,Oostelijk Havengebied - Indische Buurt,52.36407,4.94169,Entire home/apt,4,1.5,25,300,0,0,0,152,1,365,95,4.75,0363 0CDE EC72 0655 C3A4
232,1943465,lovely houseboat with large terrace,10052583,Rob,De Baarsjes - Oud-West,52.36517715,4.869557858,Entire home/apt,4,1.5,37,149,0,0,0,21,5,30,39,4.68,0363 4B03 E41E 737F 21DF
233,1954182,Oud-West/Jordaan with canal view,9905351,Erik,De Baarsjes - Oud-West,52.36984,4.87213,Entire home/apt,2,1,10,150,0,0,0,0,14,365,10,4.9,0363 9D24 08C0 79BE 577D
234,1954308,Charming apartment!,9732994,Ellen,De Baarsjes - Oud-West,52.37484,4.86096,Entire home/apt,3,1,30,130,0,0,0,4,4,1125,76,4.71,0363 C43A 2DA6 3981 09B3
235,1957337,Amst (2-4p) - familyhouse for art & design lovers,10117243,Bob,Oud-Oost,52.35818,4.91959,Entire home/apt,4,1,16,275,0,0,0,9,5,14,11,5,0363AB052F8AEC739983
236,1959340,Light design houseboat apt. 10 min from station,9254989,Ingeborg,Oostelijk Havengebied - Indische Buurt,52.37705,4.94046,Private room,3,1,66,256,18,18,23,296,2,14,126,4.91,0363 18F9 6845 3FAA 1AFB
237,1964479,Spacious apartment in vibrant neighbourhood,4651226,Maarten,Oud-Noord,52.38745,4.91972,Entire home/apt,4,1.5,16,350,13,13,21,92,3,1125,4,4.75,036335ADDF93C13BC4E8
238,1977828,Spacious apt 15 min from center,7573668,Jurjen,Bos en Lommer,52.37567,4.85533,Entire home/apt,2,1.5,35,75,0,0,0,0,3,1125,20,4.75,0363 E00D 94F0 7A6A 0513
239,1983071,Great apartment in trendy De Pijp!,5988161,Vladimir,De Pijp - Rivierenbuurt,52.35096,4.89336,Entire home/apt,2,1.5,25,115,0,0,0,0,14,30,17,4.88,0363 9054 BB71 7EFB 13B0
240,1994336,Private stylish apartment with garden in the Pijp,9447620,Stefanie,De Pijp - Rivierenbuurt,52.35254,4.88886,Entire home/apt,2,1.5,29,195,0,2,13,13,1,1125,45,4.96,0363 E237 A14C 9765 C57A
241,2005996,"Vondelhouse, guestroom 2",7261788,Wilbert,De Baarsjes - Oud-West,52.36137,4.8665,Private room,2,1.5,27,109,20,50,80,347,2,90,479,4.87,03633ED44B7A5874E126
242,2015074,Cozy canal view flat museum area - de pijp,7999104,Simon,De Pijp - Rivierenbuurt,52.35539,4.88758,Entire home/apt,2,1,37,135,12,12,12,15,2,1125,98,4.91,0363 3BA3 BED0 8928 F244
243,2018017,Quiet and cozy attic room in centre,8993151,Dinos,Centrum-Oost,52.37125,4.90529,Private room,2,1.5,10,99,0,0,0,0,2,15,72,4.58,0363 344D 2C17 4484 CBC8
244,2047730,Romantisch 2 kamer appartement,10497718,Jan En Andrea,Watergraafsmeer,52.34271,4.92485,Private room,2,1,6,75,0,0,0,0,3,1125,38,4.73,0363 8D9F FB72 0836 0339
245,2059096,Top room in shared 200m2 house,9957140,Max,Centrum-West,52.37266,4.89522,Private room,1,1,39,136,30,58,58,61,60,1125,42,4.74,0363 A045 5DBD A58D 6ECF
246,2065321,Lovely apartment in the Pijp,8493544,Elza,De Pijp - Rivierenbuurt,52.35042,4.8922,Entire home/apt,2,1,9,170,0,0,0,0,3,15,31,4.84,0363 11BF 5F41 FFF3 CC08
247,2070211,Cosy ap. Amsterdam (near Vondelpark) for families,10585553,Joost,Zuid,52.34976,4.84908,Entire home/apt,4,1,36,200,0,0,0,0,2,31,143,4.76,036343180D5713FE9299
248,2074047,Canal apartment with good rates,1526936,Eva,Westerpark,52.37292,4.87225,Entire home/apt,4,1,11,185,0,0,0,83,6,30,81,4.95,0363 AF80 5BDA 68B0 5D29
249,2080040,50m2 Centrally located luxurious near Vondelpark,8226123,Guido,Zuid,52.35327,4.84733,Entire home/apt,3,1,36,95,17,44,70,97,7,1125,85,4.41,0363 3028 98DE 3326 304A
250,2080427,Cosy apartment near the centre,10628928,Nienke,Oud-Oost,52.3522,4.91484,Entire home/apt,2,1,25,102,0,0,0,0,6,15,19,4.47,0363 FD7A C017 A718 AD0A
251,2084758,"Sunny, classic and modern appartment in De Pijp",10122091,Coen,De Pijp - Rivierenbuurt,52.35151,4.88881,Entire home/apt,4,1,35,115,0,0,0,0,2,60,17,4.94,0363 C286 F074 20E7 C686
252,2088011,"Characteristic, Sunny and Colourful Apartment",3476261,Gayle,Oud-Oost,52.36136,4.92817,Entire home/apt,2,1,23,149,0,0,0,0,3,30,30,5,0363 5E89 6023 6F44 F4B3
253,2090727,"Cozy app. in Amsterdam, de Pijp",10670531,Wouter,De Pijp - Rivierenbuurt,52.35155,4.89179,Entire home/apt,2,1,11,110,0,0,0,0,3,28,41,4.63,0363 4943 5062 A5BD 9DB1
254,2091152,private bathroom / no stairs,10670068,Nathalie,De Pijp - Rivierenbuurt,52.35194,4.90482,Private room,2,1,33,79,3,15,27,255,1,5,542,4.62,0363 DE68 099E BE84 B22F
255,2097548,"Lovely quiet fam house & garden,10 min from centre",3188453,Mark,Noord-West,52.40325,4.91954,Entire home/apt,4,1,25,150,0,0,0,2,3,21,30,4.9,036362AB416FEDAE3E27
256,2116479,Nice apartment Amsterdam Westerpark,10252558,Laura,Westerpark,52.37957,4.86845,Entire home/apt,2,1,20,125,0,0,0,0,3,10,55,4.48,0363 743C 4DF0 2619 FE84
257,2116719,Characteristic dike house in quiet area close to city centre,10792478,Theya & Marjan,Oud-Noord,52.39145,4.929,Entire home/apt,4,2,19,200,0,0,0,0,2,3,56,4.61,0363 515E 506D C041 52FB
